candidate_id,title,year,publisher,url,final_url,prescreen_bucket,original_triage_status,original_text_sha256,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0391,Competition Watchdog Imposes Conditions On Sibanye Lonmin Deal,2018,Engineering News,https://www.engineeringnews.co.za/article/competition-watchdog-imposes-conditions-on-sibanye-lonmin-deal-2018-09-18,https://www.engineeringnews.co.za/article/competition-watchdog-imposes-conditions-on-sibanye-lonmin-deal-2018-09-18,lonmin_only_title_review,manual_review_possible_case_signal,9f1d78a43fc47893ca5784083b12890cb4ec1f2be5a666ea1bd5f0f52efb1552,retrieved_extracted,,2018-09-18,561,9f1d78a43fc47893ca5784083b12890cb4ec1f2be5a666ea1bd5f0f52efb1552,6,bapo,1,worker_miner,1,1,community;commission_inquiry,6,2,share_price;earnings_results;transaction,6,3,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0392,Consolidation Needed To Save Jobs Lonmin,2018,Engineering News,https://www.engineeringnews.co.za/article/consolidation-needed-to-save-jobs-lonmin-2018-05-25,https://www.engineeringnews.co.za/article/consolidation-needed-to-save-jobs-lonmin-2018-05-25,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,6ec8b457873c1da1a64e1e146c3744f0e9b759140d1eadddffec8c66f6bf6a99,retrieved_extracted,,2018-05-25,1149,6ec8b457873c1da1a64e1e146c3744f0e9b759140d1eadddffec8c66f6bf6a99,17,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;exploration_project,15,4,false,false,false,likely_routine_corporate_signal,Multiple corporate/financial signals with weak case-event/community evidence.,,,
DISC-MEDIA-0393,Court To Hear Urgent Marikana Application,2015,Engineering News,https://www.engineeringnews.co.za/article/court-to-hear-urgent-marikana-application-2015-06-08,https://www.engineeringnews.co.za/article/court-to-hear-urgent-marikana-application-2015-06-08,explicit_case_title_review,priority_manual_review_case_signal,3c6f166fbdb732d2a5e276b17cc832e4cb1e7a174995c27e9e38dc1f7c7ac570,retrieved_extracted,,2015-06-08,805,3c6f166fbdb732d2a5e276b17cc832e4cb1e7a174995c27e9e38dc1f7c7ac570,0,marikana;farlam,4,strike;worker_miner;police;shooting_death;wage;union,21,6,commission_inquiry,1,1,earnings_results,2,1,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0394,Defence Blasts Ipid For Shoddy Investigation After Marikana Shooting In 2012,2019,Engineering News,https://www.engineeringnews.co.za/article/defence-blasts-ipid-for-shoddy-investigation-after-marikana-shooting-in-2012-2019-06-14,https://www.engineeringnews.co.za/article/defence-blasts-ipid-for-shoddy-investigation-after-marikana-shooting-in-2012-2019-06-14,explicit_case_title_review,priority_manual_review_case_signal,ad985b93b73e7ded89a8cebb47e537a2f249ff55a99114f16427085216c93a2e,retrieved_extracted,,2019-06-14,935,ad985b93b73e7ded89a8cebb47e537a2f249ff55a99114f16427085216c93a2e,1,marikana,5,worker_miner;police;shooting_death;koppie,33,4,justice_accountability,1,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0395,Despite Disappointing Q1 Production Figures Lonmin Maintains Fy17 Guidance,2017,Engineering News,https://www.engineeringnews.co.za/article/despite-disappointing-q1-production-figures-lonmin-maintains-fy17-guidance-2017-01-26,https://www.engineeringnews.co.za/article/despite-disappointing-q1-production-figures-lonmin-maintains-fy17-guidance-2017-01-26,lonmin_only_title_review,manual_review_possible_case_signal,96ecfb83a1a5e909d871c0304c9889e151d79309509769f6fb73ea9db169b9c4,retrieved_extracted,,2017-01-26,1219,96ecfb83a1a5e909d871c0304c9889e151d79309509769f6fb73ea9db169b9c4,10,marikana,1,worker_miner;union,5,2,,0,0,earnings_results;production_output;transaction;exploration_project,37,4,false,true,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0396,Employees Demand Solidaritys Recognition As Trade Union At Lonmin,2017,Engineering News,https://www.engineeringnews.co.za/article/employees-demand-solidaritys-recognition-as-trade-union-at-lonmin-2017-11-10,https://www.engineeringnews.co.za/article/employees-demand-solidaritys-recognition-as-trade-union-at-lonmin-2017-11-10,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,3cb4cf70d3334d309ee028463e9edcc94b2508bf844b2d5e6e15b6d42d526537,retrieved_extracted,,2017-11-10,536,3cb4cf70d3334d309ee028463e9edcc94b2508bf844b2d5e6e15b6d42d526537,9,,0,worker_miner;union,11,2,,0,0,earnings_results,2,1,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0397,Families Of Slain Marikana Miners Call On Ramaphosa To Turn His Promises Into Action,2018,Engineering News,https://www.engineeringnews.co.za/article/families-of-slain-marikana-miners-call-on-ramaphosa-to-turn-his-promises-into-action-2018-02-22,https://www.engineeringnews.co.za/article/families-of-slain-marikana-miners-call-on-ramaphosa-to-turn-his-promises-into-action-2018-02-22,explicit_case_title_review,priority_manual_review_case_signal,f346b6f0dd7d24248007d14fe89b4b5ce8bc75d02d9666a6ce6192177d4c3557,retrieved_extracted,,2018-02-22,860,f346b6f0dd7d24248007d14fe89b4b5ce8bc75d02d9666a6ce6192177d4c3557,1,marikana,7,strike;worker_miner;police;shooting_death;wage,32,5,housing;justice_accountability,11,2,earnings_results,4,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0398,Farlam Report Raises Issues About Mining Stability As A Whole,2015,Engineering News,https://www.engineeringnews.co.za/article/farlam-report-raises-issues-about-mining-stability-as-a-whole-2015-06-29,https://www.engineeringnews.co.za/article/farlam-report-raises-issues-about-mining-stability-as-a-whole-2015-06-29,explicit_case_title_review,priority_manual_review_case_signal,f3bed41f693be676dca40161620180e23d1e583ec7dc436cb474a96aa277876e,retrieved_extracted,,2015-06-29,1442,f3bed41f693be676dca40161620180e23d1e583ec7dc436cb474a96aa277876e,16,marikana;farlam,10,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,33,7,housing;justice_accountability;commission_inquiry,13,3,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0399,Farlam Unhappy With Snail Pace In Implementation Of His Marikana Recommendations,2018,Engineering News,https://www.engineeringnews.co.za/article/farlam-unhappy-with-snail-pace-in-implementation-of-his-marikana-recommendations-2018-08-16,https://www.engineeringnews.co.za/article/farlam-unhappy-with-snail-pace-in-implementation-of-his-marikana-recommendations-2018-08-16,explicit_case_title_review,priority_manual_review_case_signal,3abf382014fc9a7214f967fc2a8207a54c34d15333608d0eb36c287743c5d158,retrieved_extracted,,2018-08-16,793,3abf382014fc9a7214f967fc2a8207a54c34d15333608d0eb36c287743c5d158,2,marikana;farlam;nkaneng,16,strike;worker_miner;police;shooting_death;wage;protest_unrest,30,6,justice_accountability;commission_inquiry,3,2,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0400,Farlam Wants Workers Housed Mining Charter Goes To Court Coal Firms Transform For Eskom,2015,Engineering News,https://www.engineeringnews.co.za/article/farlam-wants-workers-housed-mining-charter-goes-to-court-coal-firms-transform-for-eskom-2015-06-26,https://www.engineeringnews.co.za/article/farlam-wants-workers-housed-mining-charter-goes-to-court-coal-firms-transform-for-eskom-2015-06-26,explicit_case_title_review,priority_manual_review_case_signal,9b50f81754ffe002d4e2de9358ad98ea8c502b129b7948cf87ec0ba0786803c9,retrieved_extracted,,2015-06-26,854,9b50f81754ffe002d4e2de9358ad98ea8c502b129b7948cf87ec0ba0786803c9,2,marikana;farlam,3,worker_miner;police;shooting_death;union,8,4,housing;slp;commission_inquiry,8,3,share_price;earnings_results,4,2,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0401,Former Top Cop Back In The Dock Over Shooting Of 30 Mine Workers At Marikana,2019,Engineering News,https://www.engineeringnews.co.za/article/former-top-cop-back-in-the-dock-over-shooting-of-30-mine-workers-at-marikana-2019-10-29,https://www.engineeringnews.co.za/article/former-top-cop-back-in-the-dock-over-shooting-of-30-mine-workers-at-marikana-2019-10-29,explicit_case_title_review,priority_manual_review_case_signal,299867683b4d7a82678d34ef8a4d2f46e4888e4d5a0d6312b388ee45a147cea4,retrieved_extracted,,2019-10-29,583,299867683b4d7a82678d34ef8a4d2f46e4888e4d5a0d6312b388ee45a147cea4,0,marikana,5,worker_miner;police;shooting_death;koppie,24,4,justice_accountability,1,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0402,Full Ownership Of Pandora Jv Set To Unlock Significant Potential For Lonmin,2018,Engineering News,https://www.engineeringnews.co.za/article/full-ownership-of-pandora-jv-set-to-unlock-significant-potential-for-lonmin-2018-01-19,https://www.engineeringnews.co.za/article/full-ownership-of-pandora-jv-set-to-unlock-significant-potential-for-lonmin-2018-01-19,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,retrieved_extracted,,2018-01-19,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,ambiguous_low_signal,Signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0403,Glencore To Divest Its Lonmin Stake,2015,Engineering News,https://www.engineeringnews.co.za/article/glencore-to-divest-its-lonmin-stake-2015-02-11,https://www.engineeringnews.co.za/article/glencore-to-divest-its-lonmin-stake-2015-02-11,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,db51b375abe313a4b27a986aab2ef90d80e29744b16ff8e01bb20860bdbe8ca1,retrieved_extracted,,2015-02-11,546,db51b375abe313a4b27a986aab2ef90d80e29744b16ff8e01bb20860bdbe8ca1,8,,0,,0,0,,0,0,share_price;earnings_results;production_output;transaction;commodity_market,18,5,false,true,false,strong_routine_corporate_signal,Routine corporate/financial/production title and text with minimal labour/community evidence and no case term.,,,
DISC-MEDIA-0404,Government Confirms Lawsuits From Marikana Victims Total Close To R12Bn,2017,Engineering News,https://www.engineeringnews.co.za/article/government-confirms-lawsuits-from-marikana-victims-total-close-to-r12bn-2017-03-15,https://www.engineeringnews.co.za/article/government-confirms-lawsuits-from-marikana-victims-total-close-to-r12bn-2017-03-15,explicit_case_title_review,priority_manual_review_case_signal,1eb602045b0c288e7ee855a0a34da4058e7bd2f5444c268a784d024ea102e33b,retrieved_extracted,,2017-03-15,754,1eb602045b0c288e7ee855a0a34da4058e7bd2f5444c268a784d024ea102e33b,0,marikana;farlam,7,worker_miner;police;shooting_death;wage,16,4,justice_accountability;commission_inquiry,6,2,earnings_results,6,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0405,Government Ready To Compensate Marikana Victims Zuma,2016,Engineering News,https://www.engineeringnews.co.za/article/government-ready-to-compensate-marikana-victims-zuma-2016-12-12,https://www.engineeringnews.co.za/article/government-ready-to-compensate-marikana-victims-zuma-2016-12-12,explicit_case_title_review,priority_manual_review_case_signal,d75730c11d5559bf1ef9584d8badbf404442d72d212b2ddea2259191986b5016,retrieved_extracted,,2016-12-12,685,d75730c11d5559bf1ef9584d8badbf404442d72d212b2ddea2259191986b5016,3,marikana;farlam,6,strike;worker_miner;police;shooting_death,14,4,community;justice_accountability;commission_inquiry,10,3,earnings_results,3,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0406,Govt Has Paid Over R330M In Taxpayer Money In Marikana Litigation,2023,Engineering News,https://www.engineeringnews.co.za/article/govt-has-paid-over-r330m-in-taxpayer-money-in-marikana-litigation-2023-08-17,https://www.engineeringnews.co.za/article/govt-has-paid-over-r330m-in-taxpayer-money-in-marikana-litigation-2023-08-17,explicit_case_title_review,priority_manual_review_case_signal,fd2382ec04f05a29df4de42afbff1134721d93a536f824e941beb1e81d4d85f6,retrieved_extracted,,2023-08-17,658,fd2382ec04f05a29df4de42afbff1134721d93a536f824e941beb1e81d4d85f6,1,marikana,3,strike;worker_miner;police;shooting_death,16,4,justice_accountability,2,1,earnings_results,3,1,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0407,Govt Observes Anniversary Of Marikana Tragedy,2019,Engineering News,https://www.engineeringnews.co.za/article/govt-observes-anniversary-of-marikana-tragedy-2019-08-16,https://www.engineeringnews.co.za/article/govt-observes-anniversary-of-marikana-tragedy-2019-08-16,explicit_case_title_review,priority_manual_review_case_signal,bebd5022875f2523aad5910bb078e152cd255c15ac0608085b227446d82caff0,retrieved_extracted,,2019-08-16,611,bebd5022875f2523aad5910bb078e152cd255c15ac0608085b227446d82caff0,0,marikana,7,worker_miner;police;union,6,3,housing;community;justice_accountability;commission_inquiry,11,4,earnings_results;exploration_project,3,2,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0408,Govt To Expedite Processing Of Marikana Civil Claims,2015,Engineering News,https://www.engineeringnews.co.za/article/govt-to-expedite-processing-of-marikana-civil-claims-2015-10-14,https://www.engineeringnews.co.za/article/govt-to-expedite-processing-of-marikana-civil-claims-2015-10-14,explicit_case_title_review,priority_manual_review_case_signal,912e338afeb41478333613738c24720abe190138737e38748db9068a7ae2d788,retrieved_extracted,,2015-10-14,449,912e338afeb41478333613738c24720abe190138737e38748db9068a7ae2d788,0,marikana,5,worker_miner;police;shooting_death;wage,7,4,justice_accountability,1,1,earnings_results,2,1,false,false,false,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
DISC-MEDIA-0409,Illegal Strike Erupts At Lonmin,2013,Engineering News,https://www.engineeringnews.co.za/article/illegal-strike-erupts-at-lonmin-2013-03-05,https://www.engineeringnews.co.za/article/illegal-strike-erupts-at-lonmin-2013-03-05,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,a8a4612f9b8c4555712a8f3100703a049fb9a11e19da37e3258f53d912d31da6,retrieved_extracted,,2013-03-05,951,a8a4612f9b8c4555712a8f3100703a049fb9a11e19da37e3258f53d912d31da6,16,,0,strike;worker_miner;union,22,3,,0,0,earnings_results;production_output;exploration_project,10,3,false,false,true,possible_substantive_case_context,Labour/event/community/governance or case-process title signals require substantive review.,,,
DISC-MEDIA-0410,Improving Miners Lives Best Way Of Honouring Marikana Victims Zuma,2017,Engineering News,https://www.engineeringnews.co.za/article/improving-miners-lives-best-way-of-honouring-marikana-victims-zuma-2017-10-09-1,https://www.engineeringnews.co.za/article/improving-miners-lives-best-way-of-honouring-marikana-victims-zuma-2017-10-09-1,explicit_case_title_review,priority_manual_review_case_signal,faa0a305b5d2d5b19e924ffdc1ead013da31f721e2ee804700ffe00ff95086fe,retrieved_extracted,,2017-10-09,542,faa0a305b5d2d5b19e924ffdc1ead013da31f721e2ee804700ffe00ff95086fe,1,marikana;farlam,8,worker_miner;police;shooting_death;union;protest_unrest,13,5,housing;community;commission_inquiry,10,3,earnings_results,2,1,false,false,true,strong_case_context_supported,"Case/place term is supported by event, labour, justice, community/governance context or a clearly case-process title.",,,
