candidate_id,publisher,url,canonical_url,year,title,prescreen_bucket,final_url,targeted_fetch_status,targeted_fetch_error,publication_date_from_url,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
SEC-MEDIA-0942,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-consult-labour-on-the-future-of-its-kloof-4-shaft-2023-09-14,https://engineeringnews.co.za/article/sibanye-to-consult-labour-on-the-future-of-its-kloof-4-shaft-2023-09-14,2023,Sibanye To Consult Labour On The Future Of Its Kloof 4 Shaft,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-consult-labour-on-the-future-of-its-kloof-4-shaft-2023-09-14,retrieved_extracted,,2023-09-14,612,b250e40c8fc1d6401de81be14a8d4d8679d522d9435e04d4540d6c29f005ced4,0,5,,0,,0,0,,0,0,earnings_results;exploration_project,12,2,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0943,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-cut-about-300-jobs-at-us-pgm-operations-2023-11-29,https://engineeringnews.co.za/article/sibanye-to-cut-about-300-jobs-at-us-pgm-operations-2023-11-29,2023,Sibanye To Cut About 300 Jobs At Us Pgm Operations,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-cut-about-300-jobs-at-us-pgm-operations-2023-11-29,retrieved_extracted,,2023-11-29,516,d89c15b6f93f4f168dad6d910c7df4d79fbfe323af5a579c5ccf0f7158738290,0,5,,0,worker_miner,1,1,,0,0,earnings_results;production_output;exploration_project,5,3,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0944,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-embark-on-refinery-construction-after-upping-stake-in-finnish-lithium-project-to-85-in-october-2022-12-16,https://engineeringnews.co.za/article/sibanye-to-embark-on-refinery-construction-after-upping-stake-in-finnish-lithium-project-to-85-in-october-2022-12-16,2022,Sibanye To Embark On Refinery Construction After Upping Stake In Finnish Lithium Project To 85 In October,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-embark-on-refinery-construction-after-upping-stake-in-finnish-lithium-project-to-85-in-october-2022-12-16,retrieved_extracted,,2022-12-16,1213,29d8d998e87cd5918f94e8fcaad7ad67fa4813522080fecd2fb509e310fa0039,0,10,,0,,0,0,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,52,7,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0945,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-go-ahead-with-wits-gold-buy-out-2014-03-31,https://engineeringnews.co.za/article/sibanye-to-go-ahead-with-wits-gold-buy-out-2014-03-31,2014,Sibanye To Go Ahead With Wits Gold Buy Out,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-go-ahead-with-wits-gold-buy-out-2014-03-31,retrieved_extracted,,2014-03-31,594,ff760b7ea46394ad3d647f09d5db7cbed75b317e67e43bbae0ace1f648f30a7d,0,7,,0,,0,0,,0,0,share_price;earnings_results;production_output;transaction;dividend_rights;exploration_project,12,6,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0946,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-go-ahead-with-wits-gold-buy-out-2014-04-11,https://engineeringnews.co.za/article/sibanye-to-go-ahead-with-wits-gold-buy-out-2014-04-11,2014,Sibanye To Go Ahead With Wits Gold Buy Out,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-go-ahead-with-wits-gold-buy-out-2014-04-11,retrieved_extracted,,2014-04-11,266,c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,0,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0947,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-grow-uranium-output-as-volatile-market-improves-2014-06-13,https://engineeringnews.co.za/article/sibanye-to-grow-uranium-output-as-volatile-market-improves-2014-06-13,2014,Sibanye To Grow Uranium Output As Volatile Market Improves,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-grow-uranium-output-as-volatile-market-improves-2014-06-13,retrieved_extracted,,2014-06-13,826,36d0f9f7f898fad3df6aebbc2135bc81c7697e61b565e9a395f8d50a44eafa25,0,6,,0,worker_miner,2,1,,0,0,earnings_results;production_output;transaction;exploration_project;commodity_market,21,5,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0948,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-lose-9-452-oz-owing-to-power-failure-2013-03-18,https://engineeringnews.co.za/article/sibanye-to-lose-9-452-oz-owing-to-power-failure-2013-03-18,2013,Sibanye To Lose 9 452 Oz Owing To Power Failure,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-lose-9-452-oz-owing-to-power-failure-2013-03-18,retrieved_extracted,,2013-03-18,415,1f1cd43702c90afd9a6432f4f38ce8ab4602d1d6319dbf22a2cf5fddd28c0ca1,0,3,,0,strike;worker_miner,2,2,,0,0,earnings_results;production_output,7,2,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0949,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-proceed-with-buyout-of-shares-from-holders-of-fewer-than-400-shares-2020-12-11,https://engineeringnews.co.za/article/sibanye-to-proceed-with-buyout-of-shares-from-holders-of-fewer-than-400-shares-2020-12-11,2020,Sibanye To Proceed With Buyout Of Shares From Holders Of Fewer Than 400 Shares,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-proceed-with-buyout-of-shares-from-holders-of-fewer-than-400-shares-2020-12-11,retrieved_extracted,,2020-12-11,619,67109863e1355f034beec2c97f7c0cff2d3749936a802344fe1dd6b49c548616,0,9,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction;dividend_rights,14,4,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0950,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-push-burnstone-restart-from-zero-base-2014-06-06,https://engineeringnews.co.za/article/sibanye-to-push-burnstone-restart-from-zero-base-2014-06-06,2014,Sibanye To Push Burnstone Restart From Zero Base,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-push-burnstone-restart-from-zero-base-2014-06-06,retrieved_extracted,,2014-06-06,797,385387624d5bd054c3ce1ccbe1771f2dd8a1c5d5d68267acb6a47ae4879fdb6c,0,8,,0,,0,0,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project,8,5,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0951,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-push-burnstone-restart-from-zero-base-2014-06-11,https://engineeringnews.co.za/article/sibanye-to-push-burnstone-restart-from-zero-base-2014-06-11,2014,Sibanye To Push Burnstone Restart From Zero Base,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-push-burnstone-restart-from-zero-base-2014-06-11,retrieved_extracted,,2014-06-11,266,c720aba17fa78b1ef7a4987b341682d4d662d137b980f591e44c2966b3dcd7ca,0,0,,0,,0,0,,0,0,earnings_results,2,1,false,false,false,no_case_anchor,"Extracted article text contains no Marikana, Lonmin or Sibanye anchor.",,,
SEC-MEDIA-0952,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-raise-stake-in-finland-lithium-firm-keliber-to-80-2022-06-30,https://engineeringnews.co.za/article/sibanye-to-raise-stake-in-finland-lithium-firm-keliber-to-80-2022-06-30,2022,Sibanye To Raise Stake In Finland Lithium Firm Keliber To 80,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-raise-stake-in-finland-lithium-firm-keliber-to-80-2022-06-30,retrieved_extracted,,2022-06-30,718,89e0af9853be52efaced136f3a48fa574f8e369851478029eaff0dd549674502,0,6,,0,,0,0,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,18,7,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0953,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-restart-south-african-gold-mines-in-a-phased-manner-2022-06-13,https://engineeringnews.co.za/article/sibanye-to-restart-south-african-gold-mines-in-a-phased-manner-2022-06-13,2022,Sibanye To Restart South African Gold Mines In A Phased Manner,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-restart-south-african-gold-mines-in-a-phased-manner-2022-06-13,retrieved_extracted,,2022-06-13,567,5b628f56b5d890cf09c9ce12a2eefb16b37572dad5ff3e71d2d4f1c8b9ce2f64,0,3,,0,strike;worker_miner;wage;union,20,4,commission_inquiry,1,1,earnings_results;funding_debt,4,2,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0954,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-start-labour-consultations-as-beatrix-4-shaft-kloof-1-plant-face-closure-2022-11-01,https://engineeringnews.co.za/article/sibanye-to-start-labour-consultations-as-beatrix-4-shaft-kloof-1-plant-face-closure-2022-11-01,2022,Sibanye To Start Labour Consultations As Beatrix 4 Shaft Kloof 1 Plant Face Closure,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-start-labour-consultations-as-beatrix-4-shaft-kloof-1-plant-face-closure-2022-11-01,retrieved_extracted,,2022-11-01,1021,79bbd93718f248f4499e5035bf4e4fe0d7de0bdf4779979d4b3962de87e45a46,1,10,marikana,1,union,1,1,commission_inquiry,1,1,earnings_results;transaction;exploration_project,13,3,false,false,false,strong_case_context_supported,Body contains a high-specificity Marikana case term reinforced by labour/event/social/governance context.,,,
SEC-MEDIA-0955,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-undertake-1bn-rights-offering-to-repay-part-of-stillwater-acquisition-loan-2017-05-11,https://engineeringnews.co.za/article/sibanye-to-undertake-1bn-rights-offering-to-repay-part-of-stillwater-acquisition-loan-2017-05-11,2017,Sibanye To Undertake 1Bn Rights Offering To Repay Part Of Stillwater Acquisition Loan,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-to-undertake-1bn-rights-offering-to-repay-part-of-stillwater-acquisition-loan-2017-05-11,retrieved_extracted,,2017-05-11,433,3adea5ca37526a6dcf0115bde5651f51f8ed11f45eae715901fb638bc678c6bf,0,4,,0,worker_miner,1,1,,0,0,earnings_results;production_output;funding_debt;transaction,8,4,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0956,Engineering News,https://www.engineeringnews.co.za/article/sibanye-turns-killer-gas-into-electricity-at-beatrix-gold-mine-2015-02-06,https://engineeringnews.co.za/article/sibanye-turns-killer-gas-into-electricity-at-beatrix-gold-mine-2015-02-06,2015,Sibanye Turns Killer Gas Into Electricity At Beatrix Gold Mine,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-turns-killer-gas-into-electricity-at-beatrix-gold-mine-2015-02-06,retrieved_extracted,,2015-02-06,1017,c7882d50e30e58b1519e709427dddada622ca051026de8a1420c69c2135df102,0,5,,0,shooting_death,1,1,,0,0,earnings_results;production_output;funding_debt;transaction;exploration_project,10,5,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0957,Engineering News,https://www.engineeringnews.co.za/article/sibanye-tweaks-agreements-with-amplats-2020-03-17,https://engineeringnews.co.za/article/sibanye-tweaks-agreements-with-amplats-2020-03-17,2020,Sibanye Tweaks Agreements With Amplats,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-tweaks-agreements-with-amplats-2020-03-17,retrieved_extracted,,2020-03-17,775,d880996e25f96857c7f1b222666917027b7fbb13861e7e5285457f3bb5f8620f,0,8,marikana,9,worker_miner,2,1,,0,0,share_price;earnings_results;production_output;transaction;exploration_project,12,5,false,false,false,case_term_low_context_review,A case term occurs but context is insufficient to distinguish substantive treatment from incidental/place/project use.,,,
SEC-MEDIA-0958,Engineering News,https://www.engineeringnews.co.za/article/sibanye-tying-up-new-century-strings-2023-03-30,https://engineeringnews.co.za/article/sibanye-tying-up-new-century-strings-2023-03-30,2023,Sibanye Tying Up New Century Strings,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-tying-up-new-century-strings-2023-03-30,retrieved_extracted,,2023-03-30,446,845bb3f640328903944f80f1ff06cee1ec4d982a51dbaf0b92dffe544684b401,0,4,,0,worker_miner,1,1,,0,0,share_price;earnings_results;transaction;exploration_project,10,4,false,false,false,ambiguous_secondary_review,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0959,Engineering News,https://www.engineeringnews.co.za/article/sibanye-unions-establish-picketing-rules-in-south-african-gold-wage-negotiation-process-2021-12-14,https://engineeringnews.co.za/article/sibanye-unions-establish-picketing-rules-in-south-african-gold-wage-negotiation-process-2021-12-14,2021,Sibanye Unions Establish Picketing Rules In South African Gold Wage Negotiation Process,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-unions-establish-picketing-rules-in-south-african-gold-wage-negotiation-process-2021-12-14,retrieved_extracted,,2021-12-14,751,a95808238207e5e3bdf549a13c949674a56746eb35683005d477899b1853e32d,0,9,,0,worker_miner;wage;union;protest_unrest,24,4,commission_inquiry,1,1,earnings_results,3,1,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0960,Engineering News,https://www.engineeringnews.co.za/article/sibanye-unions-still-unable-to-agree-on-gold-wage-increases-2021-11-24,https://engineeringnews.co.za/article/sibanye-unions-still-unable-to-agree-on-gold-wage-increases-2021-11-24,2021,Sibanye Unions Still Unable To Agree On Gold Wage Increases,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-unions-still-unable-to-agree-on-gold-wage-increases-2021-11-24,retrieved_extracted,,2021-11-24,758,606db0a4d5c3eea54b124b1dc50545e23af4654bf8235cee36f3f673d26c3ab4,0,9,,0,worker_miner;wage;union,20,3,commission_inquiry,1,1,earnings_results,2,1,false,false,false,sibanye_context_without_case_anchor_review,Sibanye appears with labour/social context but no Marikana/Lonmin anchor; review before exclusion.,,,
SEC-MEDIA-0961,Engineering News,https://www.engineeringnews.co.za/article/sibanye-updates-h1-earnings-outlook-2016-08-19,https://engineeringnews.co.za/article/sibanye-updates-h1-earnings-outlook-2016-08-19,2016,Sibanye Updates H1 Earnings Outlook,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-updates-h1-earnings-outlook-2016-08-19,retrieved_extracted,,2016-08-19,412,53b25b4bbf1db575d091eaaca8aafacc65db8673e65b835c7a2197dde8b3a155,0,3,,0,,0,0,,0,0,share_price;earnings_results,8,2,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
SEC-MEDIA-0962,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ups-2014-production-guidance-2014-06-04,https://engineeringnews.co.za/article/sibanye-ups-2014-production-guidance-2014-06-04,2014,Sibanye Ups 2014 Production Guidance,secondary_keyword_only_review,https://www.engineeringnews.co.za/article/sibanye-ups-2014-production-guidance-2014-06-04,retrieved_extracted,,2014-06-04,455,ecfa2ae2d224228cf5e2f275fc5638b03ebed5b937bf29db473a5e37addd7ea6,0,3,,0,worker_miner,1,1,,0,0,share_price;earnings_results;production_output,9,3,false,true,false,strong_routine_no_case_anchor,Routine corporate/financial/production article with no Marikana/Lonmin case anchor.,,,
