record_id,stakeholder_group,criterion,matched_sentences,distinct_phrase_families,sentence_units,relevant_s1_f1,relevant_s2_f1,relevant_s2_f2,relevant_s3_f2
OFFICIAL-008,NGO,Market Stability,1,1,2454,true,false,false,false
OFFICIAL-008,NGO,NPV,0,0,2454,false,false,false,false
OFFICIAL-009,government,Community Infrastructure,2,1,225,true,true,false,false
OFFICIAL-009,government,Geological Feasibility,1,1,225,true,false,false,false
OFFICIAL-009,government,IRR,0,0,225,false,false,false,false
OFFICIAL-009,government,Local Employment,2,2,225,true,true,true,false
OFFICIAL-009,government,Market Stability,0,0,225,false,false,false,false
OFFICIAL-009,government,NPV,0,0,225,false,false,false,false
OFFICIAL-010,labour,Community Infrastructure,15,4,1869,true,true,true,true
OFFICIAL-010,labour,Geological Feasibility,2,2,1869,true,true,true,false
OFFICIAL-010,labour,IRR,0,0,1869,false,false,false,false
OFFICIAL-010,labour,Local Employment,224,7,1869,true,true,true,true
OFFICIAL-010,labour,Market Stability,0,0,1869,false,false,false,false
OFFICIAL-010,labour,NPV,0,0,1869,false,false,false,false
OFFICIAL-011,government,Community Infrastructure,4,2,548,true,true,true,true
OFFICIAL-011,government,Geological Feasibility,13,1,548,true,true,false,false
OFFICIAL-011,government,IRR,0,0,548,false,false,false,false
OFFICIAL-011,government,Local Employment,49,6,548,true,true,true,true
OFFICIAL-011,government,Market Stability,0,0,548,false,false,false,false
OFFICIAL-011,government,NPV,0,0,548,false,false,false,false
OFFICIAL-012,government,Community Infrastructure,152,5,6439,true,true,true,true
OFFICIAL-012,government,Geological Feasibility,2,1,6439,true,true,false,false
OFFICIAL-012,government,IRR,0,0,6439,false,false,false,false
OFFICIAL-012,government,Local Employment,62,7,6439,true,true,true,true
OFFICIAL-012,government,Market Stability,0,0,6439,false,false,false,false
OFFICIAL-012,government,NPV,0,0,6439,false,false,false,false
OFFICIAL-013,government,Community Infrastructure,47,5,2150,true,true,true,true
OFFICIAL-013,government,Geological Feasibility,0,0,2150,false,false,false,false
OFFICIAL-013,government,IRR,0,0,2150,false,false,false,false
OFFICIAL-013,government,Local Employment,162,6,2150,true,true,true,true
OFFICIAL-013,government,Market Stability,0,0,2150,false,false,false,false
OFFICIAL-013,government,NPV,0,0,2150,false,false,false,false
SAT-EARLY-MEDIA-001,community,Community Infrastructure,3,4,30,true,true,true,true
SAT-EARLY-MEDIA-001,community,Geological Feasibility,2,1,30,true,true,false,false
SAT-EARLY-MEDIA-001,community,IRR,0,0,30,false,false,false,false
SAT-EARLY-MEDIA-001,community,Local Employment,1,1,30,true,false,false,false
SAT-EARLY-MEDIA-001,community,Market Stability,0,0,30,false,false,false,false
SAT-EARLY-MEDIA-001,community,NPV,0,0,30,false,false,false,false
SAT-EARLY-MEDIA-002,community,Community Infrastructure,2,3,22,true,true,true,false
SAT-EARLY-MEDIA-002,community,Geological Feasibility,0,0,22,false,false,false,false
SAT-EARLY-MEDIA-002,community,IRR,0,0,22,false,false,false,false
SAT-EARLY-MEDIA-002,community,Local Employment,0,0,22,false,false,false,false
SAT-EARLY-MEDIA-002,community,Market Stability,0,0,22,false,false,false,false
SAT-EARLY-MEDIA-002,community,NPV,0,0,22,false,false,false,false
SAT-EARLY-MEDIA-006,labour,Community Infrastructure,12,6,42,true,true,true,true
SAT-EARLY-MEDIA-006,labour,Geological Feasibility,0,0,42,false,false,false,false
SAT-EARLY-MEDIA-006,labour,IRR,0,0,42,false,false,false,false
SAT-EARLY-MEDIA-006,labour,Local Employment,17,6,42,true,true,true,true
SAT-EARLY-MEDIA-006,labour,Market Stability,0,0,42,false,false,false,false
SAT-EARLY-MEDIA-006,labour,NPV,0,0,42,false,false,false,false
SAT-EARLY-MEDIA-007,investor,Community Infrastructure,2,3,18,true,true,true,false
SAT-EARLY-MEDIA-007,investor,Geological Feasibility,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-007,investor,IRR,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-007,investor,Local Employment,5,3,18,true,true,true,true
SAT-EARLY-MEDIA-007,investor,Market Stability,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-007,investor,NPV,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-008,labour,Community Infrastructure,2,3,8,true,true,true,false
SAT-EARLY-MEDIA-008,labour,Geological Feasibility,0,0,8,false,false,false,false
SAT-EARLY-MEDIA-008,labour,IRR,0,0,8,false,false,false,false
SAT-EARLY-MEDIA-008,labour,Local Employment,2,2,8,true,true,true,false
SAT-EARLY-MEDIA-008,labour,Market Stability,0,0,8,false,false,false,false
SAT-EARLY-MEDIA-008,labour,NPV,0,0,8,false,false,false,false
SAT-EARLY-MEDIA-011,government,Community Infrastructure,0,0,71,false,false,false,false
SAT-EARLY-MEDIA-011,government,Geological Feasibility,0,0,71,false,false,false,false
SAT-EARLY-MEDIA-011,government,IRR,0,0,71,false,false,false,false
SAT-EARLY-MEDIA-011,government,Local Employment,1,1,71,true,false,false,false
SAT-EARLY-MEDIA-011,government,Market Stability,0,0,71,false,false,false,false
SAT-EARLY-MEDIA-011,government,NPV,0,0,71,false,false,false,false
SAT-EARLY-MEDIA-015,labour,Community Infrastructure,2,3,18,true,true,true,false
SAT-EARLY-MEDIA-015,labour,Geological Feasibility,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-015,labour,IRR,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-015,labour,Local Employment,3,2,18,true,true,true,true
SAT-EARLY-MEDIA-015,labour,Market Stability,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-015,labour,NPV,0,0,18,false,false,false,false
SAT-EARLY-MEDIA-016,labour,Community Infrastructure,2,3,25,true,true,true,false
SAT-EARLY-MEDIA-016,labour,Geological Feasibility,0,0,25,false,false,false,false
SAT-EARLY-MEDIA-016,labour,IRR,0,0,25,false,false,false,false
SAT-EARLY-MEDIA-016,labour,Local Employment,11,5,25,true,true,true,true
SAT-EARLY-MEDIA-016,labour,Market Stability,0,0,25,false,false,false,false
SAT-EARLY-MEDIA-016,labour,NPV,0,0,25,false,false,false,false
SAT-EARLY-MEDIA-018,investor,Community Infrastructure,8,4,35,true,true,true,true
SAT-EARLY-MEDIA-018,investor,Geological Feasibility,0,0,35,false,false,false,false
SAT-EARLY-MEDIA-018,investor,IRR,0,0,35,false,false,false,false
SAT-EARLY-MEDIA-018,investor,Local Employment,8,5,35,true,true,true,true
SAT-EARLY-MEDIA-018,investor,Market Stability,0,0,35,false,false,false,false
SAT-EARLY-MEDIA-018,investor,NPV,0,0,35,false,false,false,false
SAT-MEDIA-001,government,Community Infrastructure,1,1,54,true,false,false,false
SAT-MEDIA-001,government,Geological Feasibility,0,0,54,false,false,false,false
SAT-MEDIA-001,government,IRR,0,0,54,false,false,false,false
SAT-MEDIA-001,government,Local Employment,20,4,54,true,true,true,true
SAT-MEDIA-001,government,Market Stability,0,0,54,false,false,false,false
SAT-MEDIA-001,government,NPV,0,0,54,false,false,false,false
SAT-MEDIA-002,investor,Community Infrastructure,4,1,25,true,true,false,false
SAT-MEDIA-002,investor,Geological Feasibility,1,1,25,true,false,false,false
SAT-MEDIA-002,investor,IRR,0,0,25,false,false,false,false
SAT-MEDIA-002,investor,Local Employment,7,3,25,true,true,true,true
SAT-MEDIA-002,investor,Market Stability,0,0,25,false,false,false,false
SAT-MEDIA-002,investor,NPV,0,0,25,false,false,false,false
SAT-MEDIA-003,government,Community Infrastructure,1,1,36,true,false,false,false
SAT-MEDIA-003,government,Geological Feasibility,0,0,36,false,false,false,false
SAT-MEDIA-003,government,IRR,0,0,36,false,false,false,false
SAT-MEDIA-003,government,Local Employment,1,1,36,true,false,false,false
SAT-MEDIA-003,government,Market Stability,0,0,36,false,false,false,false
SAT-MEDIA-003,government,NPV,0,0,36,false,false,false,false
SAT-MEDIA-014,investor,Community Infrastructure,4,4,12,true,true,true,true
SAT-MEDIA-014,investor,Geological Feasibility,1,1,12,true,false,false,false
SAT-MEDIA-014,investor,IRR,0,0,12,false,false,false,false
SAT-MEDIA-014,investor,Local Employment,2,1,12,true,true,false,false
SAT-MEDIA-014,investor,Market Stability,0,0,12,false,false,false,false
SAT-MEDIA-014,investor,NPV,0,0,12,false,false,false,false
SAT-MEDIA-015,investor,Community Infrastructure,2,3,13,true,true,true,false
SAT-MEDIA-015,investor,Geological Feasibility,0,0,13,false,false,false,false
SAT-MEDIA-015,investor,IRR,0,0,13,false,false,false,false
SAT-MEDIA-015,investor,Local Employment,0,0,13,false,false,false,false
SAT-MEDIA-015,investor,Market Stability,0,0,13,false,false,false,false
SAT-MEDIA-015,investor,NPV,1,1,13,true,false,false,false
SAT4-MEDIA-001,labour,Community Infrastructure,0,0,36,false,false,false,false
SAT4-MEDIA-001,labour,Geological Feasibility,0,0,36,false,false,false,false
SAT4-MEDIA-001,labour,IRR,0,0,36,false,false,false,false
SAT4-MEDIA-001,labour,Local Employment,19,5,36,true,true,true,true
SAT4-MEDIA-001,labour,Market Stability,0,0,36,false,false,false,false
SAT4-MEDIA-001,labour,NPV,0,0,36,false,false,false,false
SAT4-MEDIA-005,government,Community Infrastructure,0,0,65,false,false,false,false
SAT4-MEDIA-005,government,Geological Feasibility,0,0,65,false,false,false,false
SAT4-MEDIA-005,government,IRR,0,0,65,false,false,false,false
SAT4-MEDIA-005,government,Local Employment,2,1,65,true,true,false,false
SAT4-MEDIA-005,government,Market Stability,0,0,65,false,false,false,false
SAT4-MEDIA-005,government,NPV,0,0,65,false,false,false,false
SAT4-MEDIA-006,labour,Community Infrastructure,0,0,43,false,false,false,false
SAT4-MEDIA-006,labour,Geological Feasibility,0,0,43,false,false,false,false
SAT4-MEDIA-006,labour,IRR,0,0,43,false,false,false,false
SAT4-MEDIA-006,labour,Local Employment,13,3,43,true,true,true,true
SAT4-MEDIA-006,labour,Market Stability,0,0,43,false,false,false,false
SAT4-MEDIA-006,labour,NPV,0,0,43,false,false,false,false
SAT4-MEDIA-008,community,Community Infrastructure,3,4,33,true,true,true,true
SAT4-MEDIA-008,community,Geological Feasibility,0,0,33,false,false,false,false
SAT4-MEDIA-008,community,IRR,1,1,33,true,false,false,false
SAT4-MEDIA-008,community,Local Employment,1,1,33,true,false,false,false
SAT4-MEDIA-008,community,Market Stability,0,0,33,false,false,false,false
SAT4-MEDIA-008,community,NPV,0,0,33,false,false,false,false
SAT4-MEDIA-009,investor,Community Infrastructure,6,6,24,true,true,true,true
SAT4-MEDIA-009,investor,Geological Feasibility,0,0,24,false,false,false,false
